user_trust_score,seller_rating,product_avg_rating,user_rating,is_suspicious
0.344,0.8800000000000001,0.6940000000000001,0.6,0
0.568,0.712,0.998,0.8,0
0.782,0.398,0.8880000000000001,0.6,0
0.462,0.8779999999999999,0.296,0.6,0
0.9640000000000001,0.426,0.414,0.6,0
0.318,0.292,0.40800000000000003,0.6,0
0.314,0.266,0.8400000000000001,0.6,0
0.286,0.472,0.9259999999999999,0.4,0
0.614,0.526,0.868,0.2,0
0.238,0.404,0.826,0.2,0
0.86,0.788,0.9800000000000001,0.6,0
0.292,0.32,0.418,0.2,0
0.5599999999999999,0.9039999999999999,0.524,0.6,0
0.346,0.778,0.5780000000000001,0.2,0
0.634,0.262,0.27599999999999997,0.8,0
0.772,0.9400000000000001,0.322,0.6,0
0.5820000000000001,0.942,0.45999999999999996,1.0,0
0.386,0.644,0.21200000000000002,0.4,0
0.9,0.504,0.9480000000000001,0.6,0
0.976,0.33599999999999997,0.682,0.4,0
0.908,0.476,0.536,0.6,0
0.798,0.5780000000000001,0.852,0.4,0
0.648,0.8039999999999999,0.8140000000000001,0.2,0
0.764,0.924,0.8220000000000001,0.6,0
0.638,0.504,0.614,1.0,0
0.33399999999999996,0.858,0.96,0.4,1
0.8039999999999999,0.364,0.6519999999999999,0.4,0
0.6940000000000001,0.374,0.638,0.4,0
0.708,0.632,0.768,0.8,0
0.32799999999999996,0.518,0.35,0.2,0
0.922,0.346,0.8320000000000001,0.8,0
0.344,0.732,0.45599999999999996,0.6,0
0.43,0.8880000000000001,0.374,1.0,0
0.9640000000000001,0.386,0.41,0.8,0
0.248,0.61,0.5780000000000001,0.8,0
0.6519999999999999,0.714,0.38,0.6,0
0.418,0.308,0.58,0.8,0
0.724,0.712,0.6679999999999999,0.6,0
0.518,0.962,0.27799999999999997,0.6,0
0.954,0.588,0.726,0.2,0
0.27,0.654,0.38,0.8,0
0.9400000000000001,0.9,0.994,0.6,0
0.606,0.9279999999999999,0.992,0.6,0
0.796,0.8039999999999999,0.922,0.8,0
0.8720000000000001,0.316,0.9800000000000001,0.8,0
0.922,0.718,0.614,0.8,0
0.95,0.662,0.426,0.8,0
0.404,0.678,0.686,1.0,0
0.58,0.382,0.982,0.2,0
0.8619999999999999,0.632,0.562,0.6,0
0.324,0.292,0.22000000000000003,0.2,0
0.666,0.76,0.27999999999999997,0.6,0
0.898,0.43600000000000005,0.44400000000000006,0.2,0
0.36,0.5660000000000001,0.322,0.6,0
0.20600000000000002,0.714,0.786,0.2,0
0.438,0.544,0.466,0.6,0
0.666,0.374,0.584,0.6,0
0.61,0.288,0.22799999999999998,0.6,0
0.33599999999999997,0.558,0.62,0.4,0
0.6599999999999999,0.23199999999999998,0.64,0.6,0
0.29,0.734,0.442,0.2,0
0.522,0.268,0.288,0.6,0
0.27,0.512,0.22400000000000003,1.0,0
0.564,0.63,0.348,0.8,0
1.0,0.238,0.42800000000000005,1.0,0
0.702,0.314,0.952,0.4,0
0.738,0.544,0.5820000000000001,0.8,0
0.762,0.37,0.382,1.0,0
0.9019999999999999,0.8400000000000001,0.6519999999999999,0.4,0
0.22400000000000003,0.718,0.826,0.2,0
0.9359999999999999,0.646,0.6679999999999999,0.4,0
0.466,0.21000000000000002,0.32599999999999996,0.6,0
0.5660000000000001,0.9359999999999999,0.8320000000000001,0.4,0
0.584,0.374,0.6900000000000001,0.8,0
0.784,0.266,0.718,0.6,0
0.42800000000000005,0.858,0.718,0.6,0
0.8779999999999999,0.34199999999999997,0.472,0.6,0
0.356,0.58,0.288,0.2,0
0.882,0.438,0.93,0.6,0
0.45,0.704,0.6679999999999999,0.6,0
0.842,0.706,0.302,1.0,0
0.634,0.536,0.63,0.6,0
0.5519999999999999,0.29,0.25,0.8,0
0.9640000000000001,0.9359999999999999,0.844,0.8,0
0.256,0.534,0.78,0.4,0
0.778,0.608,0.958,0.6,0
0.44000000000000006,0.662,0.734,1.0,0
0.21800000000000003,0.876,0.682,0.6,0
0.77,0.826,0.8560000000000001,0.6,0
0.5780000000000001,0.366,0.35,0.6,0
0.26,0.51,0.5980000000000001,0.4,0
0.242,0.38,0.932,0.6,0
0.33999999999999997,0.916,0.506,0.2,0
0.638,0.32599999999999996,0.5519999999999999,0.4,0
0.27599999999999997,0.724,0.356,0.8,0
0.602,0.5940000000000001,0.242,0.6,0
0.6,0.9,0.8300000000000001,0.6,0
0.968,0.646,0.608,1.0,0
0.518,0.526,0.592,0.6,0
0.45199999999999996,0.898,0.9339999999999999,0.6,0
0.842,0.356,0.244,0.2,0
0.9880000000000001,0.6639999999999999,0.682,0.8,0
0.45199999999999996,0.942,0.354,0.2,0
0.702,0.298,0.386,0.4,0
0.882,0.592,0.6940000000000001,0.2,0
0.9400000000000001,0.966,0.77,0.6,0
0.924,0.604,0.22200000000000003,0.2,0
0.5660000000000001,0.21000000000000002,0.576,0.6,0
0.21800000000000003,0.6940000000000001,0.722,0.6,0
0.688,0.22000000000000003,0.364,0.2,0
0.8119999999999999,0.526,0.852,0.2,0
0.764,0.8160000000000001,0.5900000000000001,0.8,0
0.8720000000000001,0.45599999999999996,0.20800000000000002,0.2,0
0.9039999999999999,0.8779999999999999,0.976,1.0,0
0.33999999999999997,0.252,0.776,0.2,0
0.8699999999999999,0.612,0.20600000000000002,0.6,0
0.25,0.286,0.96,0.6,0
0.634,0.5519999999999999,0.778,0.8,0
0.9339999999999999,0.378,0.8380000000000001,0.2,0
0.47000000000000003,0.22599999999999998,0.27799999999999997,0.4,0
0.72,0.544,0.33799999999999997,0.6,0
0.324,0.596,0.774,0.8,0
0.544,0.6519999999999999,0.61,0.8,0
0.762,0.962,0.53,0.8,0
0.704,0.704,0.628,1.0,0
0.46799999999999997,0.828,0.6719999999999999,0.6,0
0.978,0.576,0.5900000000000001,0.2,0
0.52,0.828,0.808,0.6,0
0.386,0.64,0.65,0.8,0
0.258,0.5599999999999999,0.772,0.6,0
0.64,0.8320000000000001,0.93,0.4,0
0.722,0.426,0.32999999999999996,1.0,0
0.6980000000000001,0.426,0.866,0.8,0
0.5780000000000001,0.9279999999999999,0.942,1.0,0
0.364,0.8019999999999999,0.606,1.0,0
0.736,0.952,0.256,0.6,0
0.20800000000000002,0.548,0.9179999999999999,1.0,0
0.526,0.85,0.658,0.6,0
0.628,0.906,0.8859999999999999,0.2,0
0.73,0.608,0.632,0.8,0
0.8460000000000001,0.258,0.898,0.6,0
0.22000000000000003,0.596,0.46399999999999997,0.6,0
0.47400000000000003,0.686,0.736,0.4,0
0.9720000000000001,0.626,0.38,0.6,0
0.302,0.826,0.71,0.2,0
0.27999999999999997,0.818,0.42800000000000005,0.6,0
0.9,0.248,0.398,0.8,0
0.25,0.696,0.52,0.2,0
0.622,0.884,0.6839999999999999,0.2,0
0.8539999999999999,0.382,0.262,0.8,0
0.8539999999999999,0.3,0.674,0.6,0
0.8800000000000001,0.77,0.9800000000000001,1.0,0
0.476,0.414,0.322,0.6,0
0.354,0.47400000000000003,0.8640000000000001,0.6,0
0.252,0.834,0.32799999999999996,1.0,0
0.272,0.55,0.5660000000000001,0.8,0
0.5860000000000001,0.93,0.798,0.4,0
0.5780000000000001,0.306,0.466,1.0,0
0.6,0.446,0.6559999999999999,0.2,0
0.31,0.8880000000000001,0.528,0.2,0
0.40599999999999997,0.716,0.22599999999999998,0.8,0
0.246,0.6559999999999999,0.774,0.8,0
0.806,0.254,0.346,0.6,0
0.99,0.892,0.648,0.6,0
0.6759999999999999,0.20400000000000001,0.792,0.6,0
0.8320000000000001,0.644,0.514,0.6,0
0.506,0.78,0.21400000000000002,1.0,0
0.9560000000000001,0.554,0.618,0.4,0
0.8800000000000001,0.524,0.47400000000000003,0.2,0
0.85,0.5820000000000001,0.724,0.6,0
0.86,0.9800000000000001,0.418,0.2,0
0.368,0.858,0.9560000000000001,0.2,1
0.246,0.33999999999999997,0.796,1.0,0
0.784,0.6980000000000001,0.5940000000000001,0.2,0
0.65,0.604,0.8099999999999999,0.2,0
0.21400000000000002,0.616,0.842,0.2,0
0.394,0.544,0.9259999999999999,1.0,0
0.396,0.47800000000000004,0.20800000000000002,0.2,0
0.33999999999999997,0.728,0.5780000000000001,0.2,0
0.388,0.876,0.512,0.2,0
0.544,0.688,0.26,0.6,0
0.686,0.8779999999999999,0.238,0.6,0
0.6559999999999999,0.506,0.772,1.0,0
0.392,0.246,0.9640000000000001,0.6,0
0.46399999999999997,0.794,0.612,1.0,0
0.716,0.836,0.256,0.6,0
0.622,0.5700000000000001,0.666,0.6,0
0.506,0.5519999999999999,0.72,0.6,0
0.8119999999999999,0.576,0.258,0.4,0
0.9560000000000001,0.9,0.22599999999999998,0.2,0
0.662,0.282,0.384,0.4,0
0.914,0.40199999999999997,0.352,1.0,0
0.302,0.458,0.358,0.8,0
0.9339999999999999,0.466,0.792,0.2,0
0.422,0.678,0.374,0.6,0
0.248,0.706,0.5900000000000001,0.4,0
0.572,0.438,0.21000000000000002,0.8,0
0.38,0.538,0.5660000000000001,0.8,0
0.21600000000000003,0.79,0.9259999999999999,0.8,0
0.914,0.908,0.728,0.2,0
0.434,0.898,0.526,0.6,0
0.706,0.8220000000000001,0.242,0.2,0
0.472,0.5599999999999999,0.8859999999999999,0.8,0
0.922,0.358,0.536,0.4,0
0.21200000000000002,0.638,0.538,0.2,0
0.534,0.426,0.33999999999999997,0.4,0
0.8939999999999999,0.962,0.942,0.6,0
0.8960000000000001,0.384,0.8699999999999999,0.2,0
0.9359999999999999,0.5820000000000001,0.592,0.2,0
0.646,0.772,0.27799999999999997,1.0,0
0.8539999999999999,0.722,0.798,0.4,0
0.47000000000000003,0.922,0.524,0.6,0
0.884,0.866,0.858,0.6,0
0.374,0.9800000000000001,0.374,0.4,0
0.274,0.786,0.608,0.2,0
0.9359999999999999,0.8300000000000001,0.992,0.4,1
0.298,0.716,0.29,0.4,0
0.922,0.654,0.5900000000000001,0.4,0
0.438,0.9019999999999999,0.252,0.6,0
0.82,0.33999999999999997,0.5660000000000001,0.2,0
0.8779999999999999,0.5599999999999999,0.382,0.2,0
0.788,0.286,0.978,0.6,0
0.9,0.62,0.986,0.8,0
0.702,0.542,0.368,1.0,0
0.4,0.9380000000000001,0.662,0.8,0
0.366,0.248,0.61,1.0,0
0.316,0.9359999999999999,0.45199999999999996,0.4,0
0.852,0.546,0.302,1.0,0
0.6,0.61,0.6980000000000001,0.8,0
0.242,0.766,0.688,1.0,0
0.45599999999999996,0.29,0.806,0.6,0
0.614,0.6799999999999999,0.9099999999999999,0.2,0
0.8539999999999999,0.8800000000000001,0.932,0.6,0
0.288,0.41600000000000004,0.908,0.8,0
0.654,0.9880000000000001,0.67,0.8,0
0.544,0.77,0.82,0.2,0
0.434,0.844,0.82,0.2,1
0.248,0.716,0.6900000000000001,0.4,0
0.9960000000000001,0.8460000000000001,0.404,0.2,0
0.78,0.9,0.9480000000000001,0.6,0
0.882,0.968,0.434,0.2,0
0.924,0.446,0.9880000000000001,0.6,0
0.314,0.24,0.8400000000000001,0.6,0
0.908,0.6,0.662,0.4,0
0.538,0.984,0.8779999999999999,0.6,0
0.8380000000000001,0.79,0.44800000000000006,0.6,0
0.8720000000000001,0.77,0.82,0.6,0
0.438,0.564,0.388,1.0,0
0.992,0.374,0.472,0.6,0
0.2,0.27799999999999997,0.302,0.6,0
0.716,0.722,0.394,0.4,0
0.614,0.394,0.604,0.8,0
0.26,0.536,0.252,0.6,0
0.8380000000000001,0.306,0.43,0.8,0
0.354,0.33999999999999997,0.346,0.4,0
0.434,0.952,0.41,0.4,0
0.554,0.388,0.4,0.8,0
0.768,0.45,0.20600000000000002,0.4,0
0.8300000000000001,0.42400000000000004,0.36,1.0,0
0.386,0.874,0.286,0.4,0
0.246,0.314,0.26,1.0,0
0.268,0.27,0.658,0.6,0
0.782,0.418,0.568,0.6,0
0.702,0.5780000000000001,0.382,0.4,0
0.22000000000000003,0.606,0.898,0.2,0
0.978,0.976,0.526,0.6,0
0.304,0.828,0.6559999999999999,1.0,0
0.982,0.434,0.386,0.2,0
0.476,0.678,0.546,0.6,0
0.312,0.8699999999999999,0.608,0.4,0
0.45199999999999996,0.624,0.994,1.0,0
0.9380000000000001,0.764,0.44400000000000006,1.0,0
0.778,0.522,0.626,0.2,0
0.346,0.8,0.628,0.4,0
1.0,0.258,0.6980000000000001,0.2,0
0.654,0.42400000000000004,0.5700000000000001,0.4,0
0.8539999999999999,0.52,0.3,0.4,0
0.22200000000000003,0.46399999999999997,0.858,0.6,0
0.292,0.9640000000000001,0.34199999999999997,0.2,0
0.35,0.36,0.9800000000000001,0.2,0
0.5700000000000001,0.9179999999999999,0.942,0.6,0
0.6900000000000001,0.8380000000000001,0.36,0.8,0
0.472,0.388,0.40199999999999997,0.6,0
0.51,0.274,0.386,0.8,0
0.344,0.58,0.898,1.0,0
0.21000000000000002,0.786,0.612,1.0,0
0.292,0.20600000000000002,0.396,1.0,0
0.36,0.5940000000000001,0.646,0.2,0
0.8800000000000001,0.724,0.706,0.2,0
0.78,0.952,0.634,0.2,0
0.9259999999999999,0.868,0.736,0.8,0
0.4,0.778,0.792,0.2,1
0.9960000000000001,0.8720000000000001,0.33399999999999996,0.4,0
0.376,0.67,0.41,0.6,0
0.22799999999999998,0.806,0.704,0.6,0
0.288,0.576,0.32799999999999996,0.8,0
0.244,0.9,0.20800000000000002,0.8,0
0.8859999999999999,0.9,0.778,0.6,0
0.8119999999999999,0.8539999999999999,0.298,0.2,0
0.576,0.202,0.41600000000000004,0.2,0
0.266,0.8099999999999999,0.63,0.6,0
0.462,0.33399999999999996,0.714,0.6,0
0.726,0.8859999999999999,0.93,0.8,0
0.65,0.994,0.942,0.4,0
0.344,0.4,0.538,0.8,0
0.916,0.992,0.782,0.6,0
0.522,0.732,0.236,0.6,0
0.434,0.286,0.778,0.4,0
0.562,0.514,0.674,0.2,0
0.8539999999999999,0.618,0.45199999999999996,0.8,0
0.612,0.37,0.55,0.6,0
0.41600000000000004,0.666,0.736,0.4,0
0.5860000000000001,0.252,0.442,0.2,0
0.346,0.65,0.5740000000000001,0.6,0
0.622,0.32,0.908,0.2,0
0.618,0.47000000000000003,0.284,0.4,0
0.294,0.634,0.466,0.4,0
0.654,0.924,0.8539999999999999,0.2,0
0.44400000000000006,0.8019999999999999,0.6639999999999999,0.6,0
0.27799999999999997,0.20600000000000002,0.6940000000000001,1.0,0
0.8140000000000001,0.354,0.9800000000000001,0.2,0
0.27999999999999997,0.524,0.5900000000000001,1.0,0
0.454,0.268,0.584,0.8,0
0.8640000000000001,0.9199999999999999,0.5740000000000001,0.6,0
0.352,0.9339999999999999,0.44400000000000006,0.6,0
0.376,0.352,0.794,0.6,0
0.78,0.368,0.696,0.6,0
0.67,0.998,0.58,0.2,0
0.9480000000000001,0.256,0.8720000000000001,0.8,0
0.39,0.604,0.626,0.2,0
0.47000000000000003,0.324,0.6759999999999999,0.2,0
0.476,0.284,0.8,0.2,0
0.38,0.798,0.8539999999999999,0.6,0
0.978,0.606,0.978,0.2,0
0.9119999999999999,0.27599999999999997,0.21400000000000002,0.6,0
0.516,0.268,0.906,0.6,0
0.458,0.622,0.834,0.8,0
0.64,0.388,0.8380000000000001,1.0,0
0.264,0.32799999999999996,0.986,0.2,0
0.982,0.89,0.7,0.6,0
0.618,0.71,0.9039999999999999,0.6,0
0.852,0.544,0.64,0.4,0
0.202,0.624,0.592,1.0,0
0.644,0.604,0.41,0.6,0
0.884,0.992,0.40800000000000003,0.6,0
0.40599999999999997,0.292,0.9279999999999999,0.8,0
0.22799999999999998,0.82,0.39,0.4,0
0.518,0.45999999999999996,0.842,0.8,0
0.288,0.762,0.686,0.6,0
0.9480000000000001,0.41600000000000004,0.272,0.6,0
0.22200000000000003,0.99,0.268,0.6,0
0.382,0.538,0.9720000000000001,0.4,0
0.354,0.95,0.238,1.0,0
0.62,0.46799999999999997,0.67,1.0,0
0.992,0.54,0.788,0.6,0
0.97,0.632,0.73,0.6,0
0.6719999999999999,0.542,0.32999999999999996,0.6,0
0.702,0.396,0.324,0.2,0
0.9119999999999999,0.43600000000000005,0.58,0.4,0
0.472,0.658,0.768,1.0,0
0.386,0.8320000000000001,0.354,0.8,0
0.782,0.258,0.974,0.6,0
0.506,0.24,0.6940000000000001,0.2,0
0.47800000000000004,0.6599999999999999,0.374,0.8,0
0.8560000000000001,0.426,0.8019999999999999,0.2,0
0.33199999999999996,0.61,0.22400000000000003,1.0,0
0.9960000000000001,0.8,0.8380000000000001,0.6,0
0.6679999999999999,0.8019999999999999,0.966,0.4,0
0.55,0.9560000000000001,0.32599999999999996,0.6,0
0.446,0.426,0.27799999999999997,0.4,0
0.4,0.54,0.704,0.2,0
0.93,0.73,0.9019999999999999,0.2,0
0.312,0.512,0.316,0.2,0
0.732,0.8160000000000001,0.294,1.0,0
0.97,0.32999999999999996,0.64,1.0,0
0.978,0.8619999999999999,0.20400000000000001,0.6,0
0.316,0.794,0.47800000000000004,0.6,0
0.844,0.618,0.562,0.6,0
0.47400000000000003,0.22400000000000003,0.78,0.8,0
0.426,0.378,0.8220000000000001,1.0,0
0.718,0.5780000000000001,0.692,1.0,0
0.844,0.58,0.528,0.6,0
0.9380000000000001,0.6,0.442,1.0,0
0.79,0.8160000000000001,0.378,0.6,0
0.77,0.466,0.22400000000000003,0.6,0
0.76,0.528,0.906,0.4,0
0.682,0.396,0.866,0.2,0
0.258,0.808,0.692,0.6,0
0.35,0.8240000000000001,0.764,0.2,1
0.20800000000000002,0.9279999999999999,0.992,0.8,0
0.9,0.614,0.32,1.0,0
0.398,0.266,0.454,0.8,0
0.714,0.794,0.978,1.0,0
0.25,0.422,0.22400000000000003,0.4,0
0.836,0.378,0.8220000000000001,1.0,0
0.734,0.618,0.786,1.0,0
0.7,0.642,0.882,0.6,0
0.688,0.384,0.99,0.6,0
0.916,0.734,0.588,0.2,0
0.884,0.286,0.602,1.0,0
0.906,0.8019999999999999,0.38,0.4,0
0.734,0.898,0.538,0.6,0
0.29,0.366,0.718,1.0,0
0.906,0.808,0.33799999999999997,0.4,0
0.768,0.952,0.21600000000000003,0.2,0
0.608,0.32599999999999996,0.966,0.6,0
0.258,0.778,0.314,0.8,0
0.6839999999999999,0.2,0.516,1.0,0
0.604,0.6719999999999999,0.9199999999999999,0.2,0
0.21600000000000003,0.6900000000000001,0.8480000000000001,1.0,0
0.346,0.622,0.874,0.4,0
0.542,0.658,0.614,0.8,0
0.546,0.954,0.72,0.6,0
0.85,0.844,0.93,0.6,0
0.286,0.5780000000000001,0.324,0.8,0
0.9480000000000001,0.58,0.376,0.4,0
0.67,0.472,0.654,0.2,0
0.952,0.8460000000000001,0.362,0.8,0
0.22999999999999998,0.316,0.766,0.6,0
0.6900000000000001,0.692,0.522,1.0,0
0.77,0.622,0.982,0.2,0
0.546,0.644,0.9179999999999999,0.8,0
0.314,0.952,0.648,0.6,0
0.546,0.852,0.46399999999999997,0.6,0
0.85,0.9380000000000001,0.532,0.6,0
0.632,0.21000000000000002,0.632,0.4,0
0.40800000000000003,0.626,0.608,1.0,0
0.22999999999999998,0.678,0.6940000000000001,0.6,0
0.924,0.62,0.246,0.6,0
0.20400000000000001,0.31,0.374,0.8,0
0.732,0.732,0.8859999999999999,0.4,0
0.8300000000000001,0.958,0.8220000000000001,0.2,1
0.79,0.264,0.868,1.0,0
0.646,0.9640000000000001,0.502,0.2,0
0.968,0.318,0.378,1.0,0
0.33599999999999997,0.588,0.248,1.0,0
0.924,0.9099999999999999,0.576,0.2,0
0.41600000000000004,0.604,0.24,1.0,0
0.6940000000000001,0.732,0.544,0.6,0
0.8039999999999999,0.86,0.45,0.6,0
0.9199999999999999,0.728,0.518,0.2,0
0.538,0.362,0.5900000000000001,1.0,0
0.45199999999999996,0.9400000000000001,0.25,0.6,0
0.658,0.984,0.6980000000000001,0.6,0
0.314,0.774,0.718,0.2,0
0.476,0.932,0.9720000000000001,0.6,0
0.9640000000000001,0.9019999999999999,0.766,0.6,0
0.23399999999999999,0.5740000000000001,0.584,1.0,0
0.8160000000000001,0.294,0.998,1.0,0
0.27599999999999997,0.352,0.726,0.6,0
0.9259999999999999,0.6559999999999999,0.6519999999999999,0.6,0
0.8240000000000001,0.9179999999999999,0.4,0.2,0
0.562,0.778,0.386,1.0,0
0.564,0.8960000000000001,0.9880000000000001,0.6,0
0.728,0.27999999999999997,0.426,0.2,0
0.3,0.8380000000000001,0.442,1.0,0
0.644,0.6,0.318,0.8,0
0.624,0.558,0.924,0.8,0
0.74,0.784,0.514,0.2,0
0.8019999999999999,0.58,0.504,1.0,0
0.32799999999999996,0.628,0.47000000000000003,0.6,0
0.78,0.6799999999999999,0.21600000000000003,0.2,0
0.386,0.722,0.22799999999999998,0.2,0
0.9119999999999999,0.5740000000000001,0.932,0.6,0
0.514,0.502,0.922,0.6,0
0.808,0.8619999999999999,0.378,0.6,0
0.246,0.522,0.388,1.0,0
0.76,0.588,0.784,0.6,0
0.6839999999999999,0.33799999999999997,0.778,0.8,0
0.8039999999999999,0.8220000000000001,0.514,0.6,0
0.844,0.93,0.288,0.6,0
0.6639999999999999,0.85,0.274,0.6,0
0.682,0.9800000000000001,0.9039999999999999,0.2,0
0.994,0.978,0.892,0.6,0
0.384,0.5599999999999999,0.5519999999999999,0.2,0
